"persid","participant_wt","age","sex","ses","dem_index","work_status","age_group_scen","age_group_2","occupation_cat","industry_cat","work_full","study_full","mod_total_hr","vig_total_hr","mod_leis_hr","vig_leis_hr","mod_work_hr","vig_work_hr","walk_rc","walk_trans","walk_base","pa_guide_adults","pa_guide_older_adults","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_scen","scen"
"Y18H3020409P02",169.25,50,"male",8,15,"employed","50 to 54",52,"Managers","Manufacturing","Yes",NA,37,0,0,0,37,0,0.333333333333333,0,"No","No","No",12.25,87.84,0,0,0,0,0,0,0,0,12.25,87.84,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020409P03",266.6,20,"male",8,3,"unemployed","20 tp 24",22,"Not in Work Force","Not in Work Force","No","Full time",0,0,0,0,0,0,0.25,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020410P01",213.32,31,"male",8,7,"employed","30 to 34",32,"Technicians and Trades Workers","Arts and Recreation Services","Yes",NA,0,0,0,0,0,0,0.75,0,"No","No","No",5.25,38.84,0,0,0,0,0,0,0,0,5.25,38.84,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020410P02",260.47,29,"female",8,6,"employed","25 to 29",27,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,5,2.33333333333333,"Yes","No","No",0,0,7.46666666666667,2.02,14.4666666666667,55.62,0,0,0,0,0,0,7.46666666666667,2.02,14.4666666666667,55.62,0,0,0,0,"Yes","all_0_5"
"Y18H3020414P01",503.98,73,"male",8,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,15,10,"Yes","No","Yes",0,0,3.5,3.96,0,0,0,0,0,0,0,0,3.5,3.96,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3020414P02",479.4,72,"female",8,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,8,"Yes","No","No",0,0,2.33333333333333,1.26,9.1,17.45,0,0,0,0,0,0,2.33333333333333,1.26,9.1,17.45,0,0,0,0,"Yes","all_0_5"
"Y18H3020414P03",500.64,44,"female",8,12,"unemployed","40 to 44",42,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.75,0,"No","No","No",4.08333333333333,14.95,0,0,0,0,0,0,0,0,4.08333333333333,14.95,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020414P04",451.94,53,"male",8,15,"employed","50 to 54",52,"Technicians and Trades Workers","Retail Trade","Yes",NA,0,0,0,0,0,0,7,7,"Yes","No","Yes",4.55,13.85,3.5,3.18,0,0,0,0,0,0,0,0,3.5,3.18,0,0,0,0,8.81363636363636,13.85,"Yes","all_0_5"
"Y18H3020418P01",214.39,37,"male",8,9,"employed","35 to 39",37,"Technicians and Trades Workers","Construction","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",9.91666666666667,47.19,0,0,0,0,0,0,0,0,9.91666666666667,47.19,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020418P02",207.6,36,"female",8,10,"employed","35 to 39",37,"Clerical and Administrative Workers","Construction","No",NA,0,0.833333333333333,0,0.833333333333333,0,0,1.33333333333333,1.33333333333333,"Yes","No","No",7.93333333333333,31.47,1.16666666666667,0.28,0,0,0,0,0,0,5.25,22.75,1.16666666666667,0.28,0,0,0,0,5.54909090909091,8.72,"Yes","all_0_5"
"Y18H3020422P01",162.85,58,"female",8,18,"employed","55 to 59",57,"Clerical and Administrative Workers","Health Care and Social Assistance","No",NA,3,1,3,1,0,0,0,0,"No","No","No",5.6,20.65,0,0,0,0,0,0,0,0,3.85,14.08,0,0,0,0,0,0,4.18090909090909,6.57,"No","all_0_5"
"Y18H3020422P02",168.17,56,"male",8,17,"employed","55 to 59",57,"Technicians and Trades Workers","Construction","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",19.25,69.63,0,0,0,0,0,0,0,0,19.25,69.63,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020422P03",264.91,25,"male",8,5,"employed","25 to 29",27,"Technicians and Trades Workers","Construction","No",NA,0,1.5,0,1.5,0,0,0,0,"No","No","No",9.33333333333333,58.23,0,0,0,0,0,0,0,0,9.33333333333333,58.23,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020422P04",256.53,24,"female",8,4,"unemployed","20 tp 24",22,"Not in Work Force","Not in Work Force","No",NA,0,3.5,0,3.5,0,0,3.5,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020429P01",203.44,35,"female",8,10,"employed","35 to 39",37,"Managers","Accommodation and Food Services","Yes",NA,18,0,4,0,14,0,4,2,"Yes","No","No",3.5,13.55,5.83333333333333,1.34,10.15,49.96,0,0,0,0,3.5,13.55,5.83333333333333,1.34,10.15,49.96,0,0,0,0,"Yes","all_0_5"
"Y18H3020429P02",210.09,33,"male",8,7,"employed","30 to 34",32,"Machinery Operators and Drivers","Manufacturing","Yes",NA,0.166666666666667,0.116666666666667,0,0.116666666666667,0.166666666666667,0,0,0,"No","No","No",5.83333333333333,30.87,0,0,0,0,0,0,0,0,5.83333333333333,30.87,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020432P01",166.18,51,"female",8,16,"employed","50 to 54",52,"Managers","Administrative and Support Services","Yes",NA,0,0,0,0,0,0,3.5,0,"No","No","Yes",5.83333333333333,14.75,0,0,0,0,0,0,0,0,4.66666666666667,11.78,0,0,0,0,0,0,1.89,2.97,"No","all_0_5"
"Y18H3020432P02",194.39,46,"male",8,13,"employed","45 to 49",47,"Technicians and Trades Workers","Manufacturing","Yes",NA,0,1,0,1,0,0,1.5,0,"No","No","No",11.0833333333333,43.01,0,0,0,0,0,0,0,0,11.0833333333333,43.01,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020433P01",214.33,39,"male",8,9,"employed","35 to 39",37,"Managers","Professional, Scientific and Technical Services","Yes",NA,4.5,0.0166666666666667,2.5,0,2,0.0166666666666667,2.5,2,"Yes","No","Yes",5.36666666666667,13.4,3.5,2.38,8.75,51.32,0,0,0,0,5.36666666666667,13.4,3.5,2.38,8.75,51.32,0,0,0,0,"Yes","all_0_5"
"Y18H3020433P02",207.54,34,"female",8,8,"employed","30 to 34",32,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",7.58333333333333,18.95,0,0,0,0,0,0,0,0,7.58333333333333,18.95,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020438P01",193.41,43,"male",8,11,"employed","40 to 44",42,"Professionals","Education and Training","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",11.0833333333333,27.87,0,0,0,0,0,0,0,0,5.25,20.51,0,0,0,0,0,0,4.68363636363636,7.36,"No","all_0_5"
"Y18H3020438P02",187.29,42,"female",8,12,"unemployed","40 to 44",42,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.75,0,"No","No","No",7.58333333333333,13.55,0,0,0,0,0,0,0,0,1.75,6.19,0,0,0,0,0,0,4.68363636363636,7.36,"No","all_0_5"
"Y18H3020439P01",188.24,45,"female",8,14,"unemployed","45 to 49",47,"Not in Work Force","Not in Work Force","No",NA,0.166666666666667,0,0.166666666666667,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3020439P02",194.39,40,"male",8,11,"employed","40 to 44",42,"Professionals","Education and Training","Yes",NA,6.5,0,0.5,0,6,0,0.25,0,"No","No","No",4.08333333333333,15.53,0,0,0,0,0,0,0,0,4.08333333333333,15.53,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021001P01",102.66,45,"male",4,13,"employed","45 to 49",47,"Labourers","Construction","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",10.3833333333333,57.08,0,0,0,0,0,0,0,0,10.3833333333333,57.08,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021001P02",109.64,39,"female",4,10,"employed","35 to 39",37,"Labourers","Construction","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",11.3166666666667,36.36,0,0,0,0,0,0,0,0,5.25,21.4,0,0,0,0,0,0,9.52,14.96,"No","all_0_5"
"Y18H3021003P01",114.97,36,"male",4,9,"employed","35 to 39",37,"Community and Personal Service Workers","Other Services","Yes",NA,15,15,0,0,15,15,0,0,"No","No","No",0,0,0,0,0,0,0,0,10.5,27.93,0,0,0,0,0,0,0,0,10.5,27.93,"No","all_0_5"
"Y18H3021003P02",111.33,33,"female",4,8,"unemployed","30 to 34",32,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,6,14,"Yes","No","Yes",3.5,23.66,3.5,1.8,0,0,0,0,0,0,2.33333333333333,16.78,3.5,1.8,0,0,0,0,4.37818181818182,6.88,"Yes","all_0_5"
"Y18H3021007P01",350.81,31,"female",4,8,"employed","30 to 34",32,"Professionals","Public Administration and Safety","Yes",NA,0,3.5,0,3.5,0,0,0.333333333333333,0,"No","No","No",11.0833333333333,53.55,0,0,0,0,0,0,0,0,11.0833333333333,53.55,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021007P02",368.79,31,"male",4,7,"employed","30 to 34",32,"Professionals","Professional, Scientific and Technical Services","Yes",NA,25,0,0,0,25,0,2,0,"No","No","No",4.08333333333333,16.59,0,0,0,0,0,0,0,0,4.08333333333333,16.59,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021009P01",109.17,85,"male",4,29,"unemployed","85 +",87,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",1.16666666666667,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81363636363636,2.85,"No","all_0_5"
"Y18H3021009P02",105.72,85,"female",4,30,"unemployed","85 +",87,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",1.16666666666667,9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27454545454546,9.86,"No","all_0_5"
"Y18H3021010P01",114.97,35,"male",4,9,"employed","35 to 39",37,"Clerical and Administrative Workers","Public Administration and Safety","Yes",NA,0,0,0,0,0,0,2,0,"No","No","No",14,141.99,0,0,0,0,0,0,0,0,10.5,134.04,0,0,0,0,0,0,5.05909090909091,7.95,"No","all_0_5"
"Y18H3021010P02",111.33,34,"female",4,8,"employed","30 to 34",32,"Professionals","Education and Training","No",NA,0,0,0,0,0,0,3,0,"No","No","No",13.5333333333333,95.42,0,0,0,0,0,0,0,0,9.33333333333333,85.41,0,0,0,0,0,0,6.37,10.01,"No","all_0_5"
"Y18H3021019P01",110.67,81,"male",4,27,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",6.41666666666667,24.18,0,0,0,0,0,0,0,0,4.08333333333333,17.94,0,0,0,0,0,0,3.97090909090909,6.24,"No","all_0_5"
"Y18H3021019P02",107.16,74,"female",4,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,3,0,3,0,0,0,0,0,"No","No","No",8.98333333333333,47.7,0,0,0,0,0,0,0,0,8.28333333333333,46.12,0,0,0,0,0,0,1.00545454545455,1.58,"No","all_0_5"
"Y18H3021023P01",103.32,45,"male",1,13,"employed","45 to 49",47,"Machinery Operators and Drivers","Transport, Postal and Warehousing","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",2.33333333333333,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09909090909091,4.87,"No","all_0_5"
"Y18H3021023P02",110.34,31,"female",1,8,"employed","30 to 34",32,"Professionals","Public Administration and Safety","Yes",NA,0,1.5,0,1.5,0,0,1.5,0,"No","No","No",8.63333333333333,32.47,0,0,0,0,0,0,0,0,2.8,19.09,0,0,0,0,0,0,8.51454545454546,13.38,"No","all_0_5"
"Y18H3021024P01",110.15,82,"male",1,27,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,4.5,0,4.5,0,0,0,0.666666666666667,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021026P01",111.86,39,"female",1,10,"employed","35 to 39",37,"Labourers","Accommodation and Food Services","No",NA,1.16666666666667,0,1.16666666666667,0,0,0,1,0,"No","No","No",7.81666666666667,41.22,0,0,0,0,0,0,0,0,5.95,35.69,0,0,0,0,0,0,3.51909090909091,5.53,"No","all_0_5"
"Y18H3021026P02",111.86,36,"female",1,10,"employed","35 to 39",37,"Professionals","Public Administration and Safety","Yes",NA,11,0,0,0,11,0,0,2.5,"Yes","No","No",9.45,53.63,5.83333333333333,2.88,0,0,0,0,0,0,9.45,53.63,5.83333333333333,2.88,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3021030P01",89.72,67,"male",1,21,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,1.33333333333333,3,"Yes","No","No",9.91666666666667,89.02,7,3.14,0,0,0,0,0,0,7,80.49,7,3.14,0,0,0,0,5.42818181818182,8.53,"Yes","all_0_5"
"Y18H3021030P02",86.88,65,"female",1,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,3,0,3,0,0,0,8,2,"Yes","No","Yes",0,0,7,3.14,0,0,0,0,0,0,0,0,7,3.14,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3021031P01",90.52,64,"male",1,19,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021031P02",89.12,54,"female",1,16,"unemployed","50 to 54",52,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",2.33333333333333,21.01,0,0,0,0,0,0,0,0,2.33333333333333,21.01,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021031P03",140.38,28,"female",1,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021032P01",107.2,79,"female",1,26,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021032P02",110.7,77,"male",1,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",4.66666666666667,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74181818181818,5.88,"No","all_0_5"
"Y18H3021033P01",115.51,38,"male",1,9,"employed","35 to 39",37,"Labourers","Other Services","No",NA,0,0,0,0,0,0,0,0,"No","No","No",7,38.14,0,0,0,0,0,0,0,0,7,38.14,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021033P02",111.86,38,"female",1,10,"employed","35 to 39",37,"Professionals","Health Care and Social Assistance","Yes",NA,20,0,0,0,20,0,0,0,"No","No","No",3.5,19.07,0,0,0,0,0,0,0,0,3.5,19.07,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021037P01",100.05,47,"female",1,14,"employed","45 to 49",47,"Sales Workers","Retail Trade","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021037P02",143.68,21,"male",1,3,"employed","20 tp 24",22,"Labourers","Manufacturing","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",2.21666666666667,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62181818181818,4.12,"No","all_0_5"
"Y18H3021037P03",111.37,19,"male",1,1,"employed","15 to 19",17,"Sales Workers","Retail Trade","Yes",NA,0,0,0,0,0,0,1.16666666666667,20,"Yes","No","No",0,0,6.41666666666667,3.7,0,0,0,0,0,0,0,0,6.41666666666667,3.7,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3021039P01",92.49,59,"male",1,17,"employed","55 to 59",57,"Machinery Operators and Drivers","Transport, Postal and Warehousing","No",NA,30,0,0,0,30,0,0,0,"No","No","No",6.41666666666667,18.72,0,0,0,0,0,0,0,0,4.9,18.04,0,0,0,0,0,0,0.432727272727273,0.68,"No","all_0_5"
"Y18H3021039P02",89.56,56,"female",1,18,"unemployed","55 to 59",57,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",6.41666666666667,18.72,0,0,0,0,0,0,0,0,4.9,18.04,0,0,0,0,0,0,0.432727272727273,0.68,"No","all_0_5"
"Y18H3021040P01",92.47,53,"male",1,15,"employed","50 to 54",52,"Sales Workers","Retail Trade","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021040P02",101.42,49,"female",1,14,"employed","45 to 49",47,"Professionals","Education and Training","Yes",NA,25,20,0,0,25,20,0,3.66666666666667,"Yes","No","Yes",11.6666666666667,66.01,3.5,1.9,0,0,0,0,0,0,11.6666666666667,66.01,3.5,1.9,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3021040P03",115.51,34,"male",1,7,"employed","30 to 34",32,"Professionals","Education and Training","Yes",NA,20,10,0,0,20,10,0,0,"No","No","No",31.5,84.7,0,0,0,0,0,0,0,0,31.5,84.7,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021040P04",111.86,32,"female",1,8,"employed","30 to 34",32,"Technicians and Trades Workers","Other Services","No",NA,0,1.5,0,1.5,0,0,1.5,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3021042P01",258.92,54,"male",1,15,"unemployed","50 to 54",52,"Not in Work Force","Not in Work Force","No",NA,6.5,1.66666666666667,6.5,1.66666666666667,0,0,7,7,"Yes","Yes","Yes",0,0,3.5,2.1,0,0,0,0,0,0,0,0,3.5,2.1,0,0,0,0,0,0,"Yes","all_0_5"
"Y18H3022102P01",47.16,63,"male",1,19,"employed","60 to 64",62,"Professionals","Health Care and Social Assistance","Yes",NA,0,0,0,0,0,0,0,10,"Yes","No","Yes",14,69.83,4.31666666666667,2.27,18.9,81.73,0,0,0,0,14,69.83,4.31666666666667,2.27,18.9,81.73,0,0,0,0,"Yes","all_0_5"
"Y18H3022103P01",57.9,82,"male",1,27,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",1.28333333333333,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11909090909091,3.33,"No","all_0_5"
"Y18H3022103P02",56.06,82,"female",1,28,"unemployed","80 to 84",82,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3.5,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022104P01",60.73,30,"male",1,7,"employed","30 to 34",32,"Technicians and Trades Workers","Construction","Yes",NA,2,0,2,0,0,0,3,0,"No","No","No",7,43.32,0,0,0,0,0,0,0,0,7,43.32,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022105P01",60.72,35,"male",1,9,"employed","35 to 39",37,"Labourers","Construction","Yes",NA,0,0,0,0,0,0,1.5,0,"No","No","No",7,27.13,0,0,0,0,0,0,0,0,7,27.13,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022105P02",58.8,34,"female",1,8,"employed","30 to 34",32,"Technicians and Trades Workers","Manufacturing","Yes",NA,0,0,0,0,0,0,1.33333333333333,0,"No","No","No",7.58333333333333,58.5,0,0,0,0,0,0,0,0,7.58333333333333,58.5,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022106P01",114.29,50,"male",1,15,"unemployed","50 to 54",52,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,3.5,3,"Yes","No","Yes",0,0,4.66666666666667,5.34,16.3333333333333,93.3,0,0,0,0,0,0,4.66666666666667,5.34,16.3333333333333,93.3,0,0,0,0,"Yes","all_0_5"
"Y18H3022106P02",154.85,37,"female",1,10,"unemployed","35 to 39",37,"Not in Work Force","Not in Work Force","No",NA,2,0,2,0,0,0,0,2.5,"Yes","No","Yes",0,0,4.66666666666667,5.34,16.3333333333333,93.52,0,0,0,0,0,0,4.66666666666667,5.34,16.3333333333333,93.52,0,0,0,0,"Yes","all_0_5"
"Y18H3022107P01",119.07,58,"male",1,17,"employed","55 to 59",57,"Labourers","Retail Trade","Yes",NA,0,0,0,0,0,0,3,0,"No","No","No",1.16666666666667,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25363636363636,1.97,"No","all_0_5"
"Y18H3022108P01",52.26,40,"female",1,12,"unemployed","40 to 44",42,"Not in Work Force","Not in Work Force","No",NA,3,0,3,0,0,0,0.5,0,"No","No","No",5.83333333333333,17.84,0,0,0,0,0,0,0,0,1.75,5.23,0,0,0,0,0,0,8.02454545454545,12.61,"No","all_0_5"
"Y18H3022108P02",58.17,18,"male",1,1,"unemployed","15 to 19",17,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022111P01",58.19,74,"male",1,23,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,5,0,5,0,0,0,4,3.5,"Yes","Yes","Yes",3.5,11.35,9.33333333333333,4.72,0,0,0,0,0,0,1.75,6.42,9.33333333333333,4.72,0,0,0,0,3.13727272727273,4.93,"Yes","all_0_5"
"Y18H3022113P01",108.71,54,"female",1,16,"employed","50 to 54",52,"Labourers","Administrative and Support Services","Yes",NA,2.66666666666667,0,2.66666666666667,0,0,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022113P02",179.79,24,"male",1,3,"employed","20 tp 24",22,"Professionals","Manufacturing","Yes",NA,6,0,0,0,6,0,0,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022114P01",103.66,64,"female",1,20,"unemployed","60 to 64",62,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,14,0,"No","No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022115P01",59.52,35,"male",1,9,"employed","35 to 39",37,"Clerical and Administrative Workers","Transport, Postal and Warehousing","No",NA,30,0,0,0,30,0,1.5,14,"Yes","No","Yes",9.33333333333333,10.04,5.83333333333333,2.02,18.7833333333333,68.53,0,0,0,0,4.66666666666667,5.7,5.83333333333333,2.02,18.7833333333333,68.53,0,0,2.76181818181818,4.34,"Yes","all_0_5"
"Y18H3022115P02",59.52,38,"male",1,9,"employed","35 to 39",37,"Machinery Operators and Drivers","Construction","Yes",NA,0,0,0,0,0,0,1.5,0,"No","No","No",9.91666666666667,28.21,0,0,0,0,0,0,0,0,9.91666666666667,28.21,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022117P01",54.79,43,"male",1,11,"employed","40 to 44",42,"Labourers","Manufacturing","No",NA,0,40,0,0,0,40,0,0,"No","No","No",8.75,36.84,0,0,0,0,0,0,0,0,8.75,36.84,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022121P01",187.32,28,"male",1,5,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",5.25,19.36,0,0,0,0,0,0,0,0,5.25,19.36,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022121P02",178.19,25,"female",1,6,"unemployed","25 to 29",27,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0.5,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022122P01",35.62,45,"male",5,13,"employed","45 to 49",47,"Professionals","Other Services","Yes",NA,0,0,0,0,0,0,0,0,"No","No","No",8.16666666666667,53.82,0,0,0,0,0,0,0,0,7,47.94,0,0,0,0,0,0,3.74181818181818,5.88,"No","all_0_5"
"Y18H3022122P02",34.5,44,"female",5,12,"employed","40 to 44",42,"Professionals","Public Administration and Safety","No",NA,1,0,1,0,0,0,1,0,"No","No","No",18.55,70.1,0,0,0,0,0,0,0,0,14.4666666666667,66.32,0,0,0,0,0,0,2.40545454545455,3.78,"No","all_0_5"
"Y18H3022124P01",31.41,68,"male",5,21,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,1.66666666666667,0,"No","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022125P01",36.35,48,"male",5,13,"employed","45 to 49",47,"Labourers","Administrative and Support Services","Yes",NA,2,0,0,0,2,0,0,0,"No","No","No",16.9166666666667,103.63,0,0,0,0,0,0,0,0,15.75,100.86,0,0,0,0,0,0,1.76272727272727,2.77,"No","all_0_5"
"Y18H3022127P01",84.13,76,"male",5,25,"unemployed","75 to 79",77,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",3.5,11.57,0,0,0,0,0,0,0,0,3.5,11.57,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022127P02",80.03,74,"female",5,24,"unemployed","70 to 74",72,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,7,0,"No","No","Yes",3.5,11.57,0,0,0,0,0,0,0,0,3.5,11.57,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022128P01",68.43,69,"female",5,22,"unemployed","65 to 69",67,"Not in Work Force","Not in Work Force","No",NA,0,0,0,0,0,0,0,0,"No","No","No",2.91666666666667,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53818181818182,5.56,"No","all_0_5"
"Y18H3022129P01",38.05,33,"female",5,8,"employed","30 to 34",32,"Professionals","Education and Training","Yes",NA,1,0.666666666666667,1,0.666666666666667,0,0,7,0,"No","Yes","Yes",6.65,28.68,0,0,0,0,0,0,0,0,3.5,19.43,0,0,0,0,0,0,5.88636363636364,9.25,"No","all_0_5"
"Y18H3022130P01",39.54,32,"male",5,7,"employed","30 to 34",32,"Sales Workers","Construction","Yes",NA,2.5,0,2.5,0,0,0,2.5,0,"No","No","Yes",7,60.72,0,0,0,0,0,0,0,0,7,60.72,0,0,0,0,0,0,0,0,"No","all_0_5"
"Y18H3022130P02",48.28,27,"female",5,6,"employed","25 to 29",27,"Sales Workers","Financial and Insurance Services","No",NA,0,0,0,0,0,0,1,0,"No","No","No",3.5,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88090909090909,7.67,"No","all_0_5"
