"persid","hhid","age","age_group","age_group_2","sex","work_status","work_full","study_full","occupation_cat","industry_cat","SurveyPeriod","HomeSubRegion","HOMEPC","participant_wt","ses","time_base_car","distance_base_car","time_base_walking","distance_base_walking","time_base_public.transport","distance_base_public.transport","time_base_other","distance_base_other","time_base_bicycle","distance_base_bicycle","time_scen_car","distance_scen_car","time_scen_walking","distance_scen_walking","time_scen_public.transport","distance_scen_public.transport","time_scen_other","distance_scen_other","time_scen_bicycle","distance_scen_bicycle","walk_base","walk_scen","walk_base_min"
"Y18H3010234P02","Y18H3010234",44,10,42,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","MELB - outer",3787,511.45,10,4.43333333333333,17.44,0,0,0,0,0,0,0,0,3.15,14.19,0,0,0,0,0,0,2.06818181818182,3.25,"No","No","No"
"Y18H3010236P01","Y18H3010236",71,16,72,"male","employed","No",NA,"Professionals","Public Administration and Safety","2017-18","MELB - outer",3787,187.89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010236P02","Y18H3010236",30,8,32,"male","employed","No","Part time","Labourers","Health Care and Social Assistance","2017-18","MELB - outer",3787,196.12,10,2.33333333333333,7.08,7.58333333333333,3.04,15.05,83.04,0,0,0,0,2.33333333333333,7.08,7.58333333333333,3.04,15.05,83.04,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010237P01","Y18H3010237",48,11,47,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","MELB - outer",3787,178.96,10,26.25,81.6,0,0,0,0,0,0,0,0,26.25,81.6,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010237P02","Y18H3010237",48,11,47,"female","employed","Yes",NA,"Professionals","Health Care and Social Assistance","2017-18","MELB - outer",3787,173.29,10,8.16666666666667,30.96,3.5,1.78,0,0,0,0,0,0,8.16666666666667,30.96,3.5,1.78,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010237P03","Y18H3010237",23,6,22,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3787,241,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010237P04","Y18H3010237",20,6,22,"female","employed","Yes",NA,"Technicians and Trades Workers","Health Care and Social Assistance","2017-18","MELB - outer",3787,241,10,4.66666666666667,20.32,0,0,0,0,0,0,0,0,4.66666666666667,20.32,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010237P05","Y18H3010237",20,6,22,"female","unemployed","No","Part time","Not in Work Force","Not in Work Force","2017-18","MELB - outer",3787,241,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010238P01","Y18H3010238",50,12,52,"male","employed","Yes",NA,"Labourers","Construction","2017-18","MELB - outer",3787,159.4,10,7,71.18,0,0,0,0,0,0,0,0,7,71.18,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010238P02","Y18H3010238",47,11,47,"female","employed","Yes",NA,"Labourers","Construction","2017-18","MELB - outer",3787,174.84,10,9.68333333333333,46.99,0,0,0,0,0,0,0,0,9.33333333333333,43.35,6.37,3.64,0,0,0,0,0,0,"No","Yes","No"
"Y18H3010238P03","Y18H3010238",23,6,22,"female","employed","No",NA,"Sales Workers","Retail Trade","2017-18","MELB - outer",3787,243.15,10,6.41666666666667,28.99,0,0,0,0,0,0,0,0,6.41666666666667,28.99,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010239P01","Y18H3010239",47,11,47,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3787,175.72,10,7,28.54,0,0,0,0,0,0,0,0,7,28.54,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010241P01","Y18H3010241",63,14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3787,401.92,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010241P02","Y18H3010241",62,14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3787,382.33,10,3.5,15.88,0,0,0,0,0,0,0,0,3.5,15.88,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010302P01","Y18H3010302",50,12,52,"male","employed","Yes",NA,"Managers","Information Media and Telecommunications","2017-18","MELB - inner",3185,122.28,10,0,0,7.11666666666667,4.09,6.76666666666667,17.04,0,0,0,0,0,0,7.11666666666667,4.09,6.76666666666667,17.04,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010302P02","Y18H3010302",40,10,42,"female","employed","Yes",NA,"Professionals","Construction","2017-18","MELB - inner",3185,134.12,10,0,0,7,8.65,4.08333333333333,14.74,0,0,0,0,0,0,7,8.65,4.08333333333333,14.74,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010303P01","Y18H3010303",75,17,77,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3185,147.65,10,8.75,31.46,0.583333333333333,0.97,0,0,0,0,0,0,8.75,31.46,0.583333333333333,0.97,0,0,0,0,0,0,"Yes","Yes","No"
"Y18H3010303P02","Y18H3010303",74,16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3185,142.98,10,8.75,31.46,2.91666666666667,2.51,0,0,0,0,0,0,8.75,31.46,2.91666666666667,2.51,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010306P01","Y18H3010306",31,8,32,"male","employed","Yes",NA,"Professionals","Information Media and Telecommunications","2017-18","MELB - inner",3185,408.65,10,8.86666666666667,30.11,0,0,0,0,0,0,0,0,8.86666666666667,30.11,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010306P02","Y18H3010306",27,7,27,"female","employed","Yes",NA,"Professionals","Information Media and Telecommunications","2017-18","MELB - inner",3185,429.34,10,8.86666666666667,30.11,0,0,0,0,0,0,0,0,8.86666666666667,30.11,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010308P01","Y18H3010308",41,10,42,"male","employed","Yes",NA,"Professionals","Construction","2017-18","MELB - inner",3185,137.62,10,4.66666666666667,10.5,0,0,0,0,0,0,0,0,4.66666666666667,10.5,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010308P02","Y18H3010308",36,9,37,"female","employed","No",NA,"Professionals","Electricity, Gas, Water and Waste Services","2017-18","MELB - inner",3185,146.98,10,0,0,14.5833333333333,8.48,0,0,0,0,0,0,0,0,14.5833333333333,8.48,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010311P01","Y18H3010311",84,18,82,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3185,143.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010313P01","Y18H3010313",47,11,47,"female","employed","Yes",NA,"Professionals","Education and Training","2017-18","MELB - inner",3185,317.82,10,14.8166666666667,99.48,2.33333333333333,1.22,0,0,0,0,0,0,14,94.92,2.33333333333333,1.22,0,0,0,0,2.90181818181818,4.56,"Yes","Yes","Yes"
"Y18H3010313P02","Y18H3010313",44,10,42,"male","employed","Yes",NA,"Professionals","Other Services","2017-18","MELB - inner",3185,334.11,10,14,94.92,2.33333333333333,1.22,0,0,0,0,0,0,14,94.92,2.33333333333333,1.22,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010316P01","Y18H3010316",45,11,47,"male","employed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3185,138.5,10,0,0,12.8333333333333,8.42,5.25,18.9,0,0,0,0,0,0,12.8333333333333,8.42,5.25,18.9,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010316P02","Y18H3010316",44,10,42,"male","employed","No",NA,"Sales Workers","Public Administration and Safety","2017-18","MELB - inner",3185,138.5,10,0,0,3.5,1.92,0,0,0,0,0,0,0,0,3.5,1.92,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010316P03","Y18H3010316",19,5,17,"male","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - inner",3185,149.3,10,0,0,2.33333333333333,1.2,8.75,30.68,0,0,0,0,0,0,2.33333333333333,1.2,8.75,30.68,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010317P01","Y18H3010317",57,13,57,"female","employed","No",NA,"Professionals","Education and Training","2017-18","MELB - inner",3185,119.46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010317P02","Y18H3010317",20,6,22,"male","employed","No","Full time","Sales Workers","Retail Trade","2017-18","MELB - inner",3185,194.33,10,5.48333333333333,6.17,8.51666666666667,4.22,0,0,0,0,0,0,0,0,14.6241666666667,7.71,0,0,0,0,1.70545454545455,2.68,"Yes","Yes","Yes"
"Y18H3010320P01","Y18H3010320",65,15,67,"female","employed","No",NA,"Professionals","Education and Training","2017-18","MELB - inner",3183,249.76,9,0,0,7,1.78,0,0,0,0,0,0,0,0,7,1.78,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010320P02","Y18H3010320",18,5,17,"male","employed","No",NA,"Sales Workers","Retail Trade","2017-18","MELB - inner",3183,368.63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010322P01","Y18H3010322",69,15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3182,119.51,9,0,0,3.5,2.32,0,0,0,0,0,0,0,0,3.5,2.32,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010323P01","Y18H3010323",43,10,42,"male","employed","Yes",NA,"Sales Workers","Not in Work Force","2017-18","MELB - inner",3182,138.5,9,0,0,1.63333333333333,0.64,7.46666666666667,12.48,0,0,0,0,0,0,1.63333333333333,0.64,7.46666666666667,12.48,0,0,0,0,"Yes","Yes","No"
"Y18H3010323P02","Y18H3010323",37,9,37,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3182,147.92,9,0,0,6.41666666666667,4.21,0.583333333333333,1.11,0,0,0,0,0,0,6.41666666666667,4.21,0.583333333333333,1.11,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010324P01","Y18H3010324",32,8,32,"male","employed","No","Part time","Technicians and Trades Workers","Construction","2017-18","MELB - inner",3182,154.12,9,34.1833333333333,240.98,0,0,0,0,0,0,0,0,33.6,240.55,0.7525,0.43,0,0,0,0,0,0,"No","Yes","No"
"Y18H3010326P01","Y18H3010326",30,8,32,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3182,149.95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010326P02","Y18H3010326",28,7,27,"male","employed","Yes",NA,"Technicians and Trades Workers","Construction","2017-18","MELB - inner",3182,195.25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010327P01","Y18H3010327",27,7,27,"male","employed","Yes",NA,"Clerical and Administrative Workers","Not in Work Force","2017-18","MELB - inner",3182,451.35,9,4.66666666666667,5.18,3.5,1.13,0,0,0,0,0,0,4.66666666666667,5.18,3.5,1.13,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010327P02","Y18H3010327",27,7,27,"male","employed","Yes",NA,"Labourers","Not in Work Force","2017-18","MELB - inner",3182,451.35,9,4.66666666666667,5.18,3.5,1.24,0,0,0,0,0,0,4.66666666666667,5.18,3.5,1.24,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010329P01","Y18H3010329",42,10,42,"female","employed","Yes",NA,"Clerical and Administrative Workers","Retail Trade","2017-18","MELB - inner",3182,133.27,9,9.33333333333333,20.92,1.16666666666667,0.74,0,0,0,0,0,0,8.16666666666667,18.63,1.16666666666667,0.74,0,0,0,0,1.45727272727273,2.29,"Yes","Yes","No"
"Y18H3010331P01","Y18H3010331",71,16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - inner",3182,147.65,9,0,0,4.66666666666667,1.1,1.75,2.12,0,0,0,0,0,0,4.66666666666667,1.1,1.75,2.12,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010334P01","Y18H3010334",42,10,42,"female","employed","Yes",NA,"Professionals","Health Care and Social Assistance","2017-18","MELB - inner",3182,317.82,9,2.33333333333333,1.39,3.5,1.33,0,0,0,0,0,0,0,0,5.9325,2.72,0,0,0,0,0,0,"Yes","Yes","Yes"
"Y18H3010334P02","Y18H3010334",37,9,37,"male","employed","Yes",NA,"Clerical and Administrative Workers","Health Care and Social Assistance","2017-18","MELB - inner",3182,408.65,9,8.4,8.95,0,0,0,0,0,0,0,0,0,0,12.005,6.86,0,0,0,0,1.33,2.09,"No","Yes","No"
"Y18H3010401P01","Y18H3010401",47,11,47,"female","employed","No",NA,"Professionals","Manufacturing","2017-18","MELB - outer",3082,49.59,6,11.6666666666667,31.78,0,0,0,0,0,0,0,0,9.33333333333333,27.51,0,0,0,0,0,0,2.71727272727273,4.27,"No","No","No"
"Y18H3010401P02","Y18H3010401",40,10,42,"male","employed","Yes",NA,"Professionals","Health Care and Social Assistance","2017-18","MELB - outer",3082,51.22,6,0,0,0,0,0,0,0,0,14,30.1,0,0,0,0,0,0,0,0,14,30.1,"No","No","No"
"Y18H3010402P01","Y18H3010402",30,8,32,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,55.05,6,6.41666666666667,8.36,0,0,0,0,0,0,0,0,0,0,14.63,8.36,0,0,0,0,0,0,"No","Yes","No"
"Y18H3010402P02","Y18H3010402",32,8,32,"male","employed","Yes",NA,"Machinery Operators and Drivers","Not in Work Force","2017-18","MELB - outer",3082,56.85,6,8.75,24.68,0,0,0,0,0,0,0,0,8.75,24.68,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010403P01","Y18H3010403",57,13,57,"male","employed","No",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing","2017-18","MELB - outer",3082,45.91,6,3.5,11.85,0,0,0,0,0,0,0,0,3.5,11.85,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010403P02","Y18H3010403",43,10,42,"female","employed","No",NA,"Professionals","Health Care and Social Assistance","2017-18","MELB - outer",3082,50.36,6,0.933333333333333,2.2,0,0,0,0,0,0,0,0,0,0,3.85,2.2,0,0,0,0,0,0,"No","Yes","No"
"Y18H3010403P03","Y18H3010403",21,6,22,"female","employed","No","Full time","Sales Workers","Health Care and Social Assistance","2017-18","MELB - outer",3082,70.03,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010403P04","Y18H3010403",18,5,17,"male","employed","No","Part time","Clerical and Administrative Workers","Financial and Insurance Services","2017-18","MELB - outer",3082,56.06,6,15.75,64.67,0,0,0,0,0,0,0,0,15.75,64.67,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010404P01","Y18H3010404",39,9,37,"male","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,57.64,6,2.33333333333333,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89545454545455,4.55,"No","No","No"
"Y18H3010404P02","Y18H3010404",31,8,32,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,55.82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010406P01","Y18H3010406",47,11,47,"male","employed","Yes",NA,"Machinery Operators and Drivers","Manufacturing","2017-18","MELB - outer",3082,135.81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010406P02","Y18H3010406",46,11,47,"female","employed","No",NA,"Sales Workers","Retail Trade","2017-18","MELB - outer",3082,129.19,6,10.5,61.62,0,0,0,0,0,0,0,0,10.5,61.62,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010406P03","Y18H3010406",19,5,17,"male","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,149.85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010407P01","Y18H3010407",61,14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,111.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010407P02","Y18H3010407",55,13,57,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,115.58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010408P01","Y18H3010408",53,12,52,"male","employed","Yes",NA,"Professionals","Other Services","2017-18","MELB - outer",3082,45.22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010408P02","Y18H3010408",50,12,52,"female","employed","No",NA,"Sales Workers","Retail Trade","2017-18","MELB - outer",3082,43.78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010408P03","Y18H3010408",23,6,22,"female","employed","Yes",NA,"Clerical and Administrative Workers","Administrative and Support Services","2017-18","MELB - outer",3082,68.97,6,2.33333333333333,10.47,1.16666666666667,1.07,9.91666666666667,36.9,0,0,0,0,2.33333333333333,10.47,1.16666666666667,1.07,9.91666666666667,36.9,0,0,0,0,"Yes","Yes","No"
"Y18H3010408P04","Y18H3010408",21,6,22,"female","employed","No",NA,"Sales Workers","Retail Trade","2017-18","MELB - outer",3082,68.97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010409P01","Y18H3010409",18,5,17,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,53.8,6,0,0,3.03333333333333,1.91,17.3833333333333,55.14,0,0,3.5,3.53,0,0,3.03333333333333,1.91,17.3833333333333,55.14,0,0,3.5,3.53,"Yes","Yes","Yes"
"Y18H3010410P01","Y18H3010410",67,15,67,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,45.16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010410P02","Y18H3010410",64,14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,43.73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010411P01","Y18H3010411",55,13,57,"male","employed","No",NA,"Professionals","Information Media and Telecommunications","2017-18","MELB - outer",3082,46.14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010411P02","Y18H3010411",48,11,47,"female","employed","No",NA,"Professionals","Health Care and Social Assistance","2017-18","MELB - outer",3082,50.61,6,7,10.51,0,0,0,0,0,0,0,0,3.5,9.11,2.45,1.4,0,0,0,0,0,0,"No","Yes","No"
"Y18H3010411P03","Y18H3010411",26,7,27,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,72.68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010412P01","Y18H3010412",62,14,62,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,45.37,6,4.66666666666667,16.79,1.63333333333333,0.7,7.93333333333333,29.28,0,0,0,0,4.66666666666667,16.79,1.63333333333333,0.7,7.93333333333333,29.28,0,0,0,0,"Yes","Yes","No"
"Y18H3010412P02","Y18H3010412",61,14,62,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,43.94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010414P01","Y18H3010414",69,15,67,"male","employed","Yes",NA,"Machinery Operators and Drivers","Construction","2017-18","MELB - outer",3082,111.2,6,5.25,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68363636363636,7.36,"No","No","No"
"Y18H3010414P02","Y18H3010414",68,15,67,"female","employed","Yes",NA,"Clerical and Administrative Workers","Other Services","2017-18","MELB - outer",3082,105.78,6,9.33333333333333,10.74,0,0,0,0,0,0,0,0,0,0,5.915,3.38,0,0,0,0,4.68363636363636,7.36,"No","Yes","No"
"Y18H3010415P01","Y18H3010415",73,16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,54.12,6,2.33333333333333,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43545454545455,6.97,"No","No","No"
"Y18H3010415P02","Y18H3010415",70,16,72,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,52.4,6,2.33333333333333,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43545454545455,6.97,"No","No","No"
"Y18H3010416P01","Y18H3010416",55,13,57,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,45.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010416P02","Y18H3010416",59,13,57,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,44.06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010416P03","Y18H3010416",23,6,22,"female","employed","Yes",NA,"Professionals","Professional, Scientific and Technical Services","2017-18","MELB - outer",3082,69.41,6,7,2.98,0,0,0,0,0,0,0,0,0,0,5.215,2.98,0,0,0,0,0,0,"No","Yes","No"
"Y18H3010419P01","Y18H3010419",48,11,47,"male","employed","No",NA,"Clerical and Administrative Workers","Administrative and Support Services","2017-18","MELB - outer",3082,52.25,6,10.3833333333333,34.55,0,0,0,0,0,0,0,0,8.05,26.57,0,0,0,0,0,0,5.07818181818182,7.98,"No","No","No"
"Y18H3010419P02","Y18H3010419",47,11,47,"female","employed","Yes",NA,"Professionals","Health Care and Social Assistance","2017-18","MELB - outer",3082,50.59,6,8.75,34.74,0,0,0,0,0,0,0,0,8.75,34.74,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010420P01","Y18H3010420",37,9,37,"male","employed","No",NA,"Professionals","Information Media and Telecommunications","2017-18","MELB - outer",3082,166.11,6,4.66666666666667,13.17,0,0,0,0,0,0,0,0,4.66666666666667,13.17,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010420P02","Y18H3010420",34,8,32,"female","unemployed","No","Full time","Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,158.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010421P01","Y18H3010421",58,13,57,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3082,115.58,6,5.25,25.82,0,0,0,0,0,0,0,0,5.25,25.82,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010423P01","Y18H3010423",79,17,77,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3075,52.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010425P01","Y18H3010425",53,12,52,"male","employed","Yes",NA,"Sales Workers","Retail Trade","2017-18","MELB - outer",3075,46.14,1,6.88333333333333,25.95,0,0,0,0,0,0,0,0,6.88333333333333,25.95,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010425P02","Y18H3010425",44,10,42,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3075,50.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010429P01","Y18H3010429",71,16,72,"male","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3075,54.12,1,13.8833333333333,30.11,0,0,0,0,0,0,0,0,10.5,23.58,1.9075,1.09,0,0,0,0,3.46181818181818,5.44,"No","Yes","No"
"Y18H3010429P02","Y18H3010429",69,15,67,"female","unemployed","No",NA,"Not in Work Force","Not in Work Force","2017-18","MELB - outer",3075,43.07,1,13.8833333333333,30.25,0,0,0,0,0,0,0,0,10.5,23.72,1.9075,1.09,0,0,0,0,3.46181818181818,5.44,"No","Yes","No"
"Y18H3010429P03","Y18H3010429",47,11,47,"female","employed","No",NA,"Labourers","Retail Trade","2017-18","MELB - outer",3075,49.59,1,8.86666666666667,31.1,0,0,0,0,0,0,0,0,8.86666666666667,31.1,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010429P04","Y18H3010429",48,11,47,"male","employed","No",NA,"Machinery Operators and Drivers","Transport, Postal and Warehousing","2017-18","MELB - outer",3075,51.22,1,2.91666666666667,18.8,0,0,0,0,0,0,0,0,2.91666666666667,18.8,0,0,0,0,0,0,0,0,"No","No","No"
"Y18H3010430P01","Y18H3010430",51,12,52,"female","employed","Yes",NA,"Technicians and Trades Workers","Other Services","2017-18","MELB - outer",3075,44.06,1,3.73333333333333,6.3,0,0,0,0,0,0,0,0,0,0,3.0625,1.75,0,0,0,0,2.89545454545455,4.55,"No","Yes","No"
"Y18H3010431P01","Y18H3010431",30,8,32,"female","employed","Yes",NA,"Technicians and Trades Workers","Manufacturing","2017-18","MELB - outer",3075,55.54,1,4.66666666666667,30.12,0,0,0,0,0,0,0,0,4.66666666666667,30.12,0,0,0,0,0,0,0,0,"No","No","No"
